plant_id,company_id,parentcomp_id,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,continent,country,iso3,state,city_name,metroarea,county,congdist,zip,latitude,longitude
"24408","LANGENWOLMSDORF WIND","0","LANGENWOLMSDORF","0.0000","0.0000","0.0000","2126.2371","2174.4480","2174.4480","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen","Langenwolmsdorf","","","","0","51.05","14.13333"
"34082","PELLWORM ENERGIE ERZEUGUNG","0","PELLWORM ENERGIE","0.0000","0.0000","0.0000","13607.9199","13916.4697","13916.4697","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Pellworm Island","","","","0","0","0"
"46869","","0","UENTROP","0.0000","0.0000","0.0000","1105.8199","890.9571","890.9571","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Uentrop","","","","0","51.4","8.083333"
"27623","ENERGIEDIENST GMBH","0","MAULBURG","0.0000","0.0000","0.0000","988.1796","796.1744","796.1744","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Maulburg","","","","0","47.65","7.783333"
"13009","ENERGIEDIENST GMBH","0","FAHRNAU","0.0000","0.0000","0.0000","0.0000","796.1744","796.1744","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Fahrnau","","","","0","47.66667","7.833333"
"1254","WACKER-CHEMIE GMBH","0","ALZWERKE","0.0000","0.0000","0.0000","95288.7578","76773.9609","76773.9609","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Alzwerke","","","","0","0","0"
"22238","HAINDL PAPIER GMBH","0","KINSAU MILL","0.0000","0.0000","0.0000","2588.0901","2085.2190","2085.2190","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Kinsau","","","","0","47.88334","10.91667"
"23074","ENERGIEKONTOR AG","0","KREMPEL","0.0000","0.0000","0.0000","51880.1719","53056.5312","53056.5312","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Krempel","","","","0","53.83333","9.483334"
"37061","WINDPARK NORD EMSLAND (WNE)","0","RENKENBERGE WNE","0.0000","0.0000","0.0000","68039.5703","69582.3438","69582.3438","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Lathen","","","","0","52.86666","7.316667"
"37059","BVT WINDPARK SUSTRUM/RENK","0","RENKENBERGE BVT","0.0000","0.0000","0.0000","127574.2031","130466.8984","130466.8984","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Lathen","","","","0","52.86666","7.316667"
"47381","OSTWIND-GROUP","0","UTGAST-2","0.0000","0.0000","0.0000","57833.6289","59144.9805","59144.9805","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Utgast","","","","0","53.65","7.55"
"45650","E.ON WASSERKRAFT GMBH","0","TOGING","0.0000","0.0000","0.0000","107993.8984","87010.4922","87010.4922","0.0000","0.0000","0.0000","Europe","Germany","DEU","","0","","","","0","0","0"
"10008","WINDPARK DAGEBULL","0","DAGEBULL","0.0000","0.0000","0.0000","5669.9639","5798.5278","5798.5278","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Dagebull","","","","0","54.73333","8.716667"
"49413","DENKER & WULF KG","0","WESTERAU","0.0000","0.0000","0.0000","17009.8906","17395.5801","17395.5801","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Westerau","","","","0","53.78333","10.5"
"32437","","0","OLDERBECK","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Olderbeck","","","","0","54.45","9.166667"
"29815","WINDKRAFTANLAGE MULLBERG GBR","0","MULLBERG","0.0000","0.0000","0.0000","4252.4731","8697.7920","8697.7920","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Karlsruhe","","","","0","52.91667","12.18333"
"36108","ANW ARBEITNEHMER WINDKRAFT","0","PUSDORF","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Pusdorf","","","","0","0","0"
"49837","DEUTSCHE ESSENT GMBH","0","WINKRA MAGDEBURG","0.0000","0.0000","0.0000","4252.4731","4348.8960","4348.8960","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Magdeburg","","","","0","52.13","11.62"
"49835","DEUTSCHE ESSENT GMBH","0","WINKRA HASTA","0.0000","0.0000","0.0000","0.0000","0.0000","18845.2109","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Hannover","","","","0","52.4","9.73"
"16623","SCHAFER GBR","0","HALLENBERG","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Hallenberg","","","","0","51.11666","8.633333"
"15423","MARTIN STORTENBEKER","0","GOLLENDORF","0.0000","0.0000","0.0000","623.6960","637.8381","637.8381","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Gollendorf","","","","0","54.46667","11.06667"
"210","ACHIM-BIERDEN","0","ACHIM","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen-Anhalt","Achim","","","","0","53.04","9.01"
"1667","HEINRICH DAUCK","0","ANROCHTE DAUCK","0.0000","0.0000","0.0000","4252.4731","4348.8960","4348.8960","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Anrochte","","","","0","51.57","8.33"
"1668","ERNST D ROBEN","0","ANROCHTE ROBEN","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Anrochte","","","","0","51.57","8.33"
"1669","REINHARD STRUCH","0","ANROCHTE STRUCH","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Anrochte","","","","0","51.57","8.33"
"3375","SAALBERG GMBH","0","BARNTRUP","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Barntrup","","","","0","51.99","9.11"
"4526","DIETRICH MENSING","0","BIERDE","0.0000","0.0000","0.0000","1559.2400","1594.5950","1594.5950","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Bierde","","","","0","0","0"
"4928","NEUE ENERGIE VERBUND (NEVAG)","0","BLINDOW","0.0000","0.0000","0.0000","5669.9639","5798.5278","5798.5278","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Blindow","","","","0","53.36666","13.88333"
"5045","KNAUP GMBH","0","BOCHOLT KNAUP","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Bocholt","","","","0","51.84","6.61"
"6227","HARTWIG LAUTS","0","BUNDE","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Bunde","","","","0","52.2","8.61"
"6430","DIRK RENKEN","0","BUTJARDINEN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Butjardinen","","","","0","0","0"
"11179","BURKHARD ALTER","0","DORNUM ALTER","0.0000","0.0000","0.0000","850.4947","869.7792","869.7792","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Dornum","","","","0","53.65","7.416667"
"11180","THEESSEN","0","DORNUM THESSEN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Dornum","","","","0","53.65","7.416667"
"12529","THEODOR JUNKER","0","ENSE JUNKER","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Ense","","","","0","51.49","7.99"
"12531","BRUNO MESSING","0","ENSE MESSING","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Ense","","","","0","51.49","7.99"
"12534","JOSEF BRUNNBERG","0","ENSE-BITTING BRUUNB","0.0000","0.0000","0.0000","5528.2148","5653.5649","5653.5649","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Ense-Bitting","","","","0","0","0"
"12535","HEINZ & BERNHARD LENZE","0","ENSE-HUNNINGEN","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Ense-Hunningen","","","","0","0","0"
"16481","BLOH & MUHSMANN","0","HAGEN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Hagen","","","","0","51.37","7.46"
"16491","RENO REENTS","0","HAGERMARSCH REENTS","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Hagermarsch","","","","0","53.65","7.3"
"17298","REIMER FOLKER","0","HEDWIGENKOOG FOLKER","0.0000","0.0000","0.0000","623.6960","637.8381","637.8381","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Hedwidenkoog","","","","0","54.18333","8.85"
"17754","BERTRAM SCHULTE","0","HILLE","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Hille","","","","0","52.33333","8.75"
"17755","BERTRAM SCHULTE","0","HILLE SUD","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Hille-Sud","","","","0","0","0"
"18154","SIEKMEYER GBR","0","HOLLHORST SIEKMEYER","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Hollhorst","","","","0","0","0"
"18400","SCHAFER GBR","0","HORN-BAD","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Horn-Bad","","","","0","0","0"
"18911","KARSTENSEN","0","HUSUM KARSTENSEN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Husum","","","","0","0","0"
"22430","OTTO MAU","0","KLAUSDORF","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Klausdorf","","","","0","52.03333","13.55"
"23136","FA CLAWIS","0","KRONPRINZENKOOG FAC","0.0000","0.0000","0.0000","1247.3920","1275.6760","1275.6760","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Kronprinzenkoog","","","","0","53.96667","8.966667"
"24405","J&P BOYSEN","0","LANGENHORN BOYSEN","0.0000","0.0000","0.0000","1700.9890","1739.5580","1739.5580","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Langenhorn","","","","0","54.33333","9.266666"
"25315","LINNAUER WINDKRAFT","0","LINDEWITT-LINNAU","0.0000","0.0000","0.0000","9780.6885","10002.4600","10002.4600","0.0000","0.0000","0.0000","Europe","Germany","DEU","Mecklenburg-Vorpommern","Lindewitt-Linnau","","","","0","0","0"
"27242","J&R HESSE","0","MARIENMUNST","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Marienmunst","","","","0","0","0"
"30643","G HANTSCHMAN","0","NAUNDORF","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Naundorf","","","","0","0","0"
"30846","SEEWIND WINDENERGIESYSTEME","0","NETTERSHEIM-ENGELGAU","0.0000","0.0000","0.0000","4252.4731","4348.8960","4348.8960","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Nettersheim","","","","0","50.5","6.633333"
"30850","WIND STROM FRISIA","0","NEU BEVENSEN","0.0000","0.0000","0.0000","2551.4839","2609.3369","2609.3369","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Neu Bevensen","","","","0","0","0"
"30891","WILHELM HEYKEN","0","NEUHARLINGER","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Neuharlinger","","","","0","0","0"
"30851","WIND STROM FRISIA","0","NEU WULFELADE","0.0000","0.0000","0.0000","4252.4731","4348.8960","4348.8960","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Neu Wulfelade","","","","0","0","0"
"31474","MATHIAS SCHAFER","0","NORD-EIFEL","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Nord-Eifel","","","","0","0","0"
"32060","HENKE","0","OBERENSE","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Oberense","","","","0","0","0"
"43627","H&H SIEMERING","0","SULNGEN SIEMERING","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Sulngen","","","","0","0","0"
"43628","STADT SULINGEN","0","SULNGEN SS","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Sulingen","","","","0","52.68333","8.8"
"44735","PETER HENNEMANN","0","TAUTENHAIN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Tautenhain","","","","0","0","0"
"46722","SCHLOTER","0","TWEDT","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Twedt","","","","0","54.6","9.683333"
"46778","BOHM","0","TYSKLAND BOHM","0.0000","0.0000","0.0000","2834.9819","2899.2639","2899.2639","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Tyskland","","","","0","0","0"
"46779","FRANZ J BRASSE","0","TYSKLAND BRASSE","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Tyskland","","","","0","0","0"
"47186","M&P PETERS","0","UPGANT-SCHOTT M&P","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Upgant-Schott","","","","0","53.51667","7.283333"
"47896","KLAUS SCHAFER","0","VELDROM SCHAFER","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Veldrom","","","","0","51.83333","8.933333"
"49220","MIR HASCHEMI","0","WELVER","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Welver","","","","0","51.62","7.96"
"49270","BRUNNB & LUHMANN","0","WERL-NIEDERBERGS","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Werl","","","","0","51.55","7.91"
"49412","J&G BECKER-JORGEN","0","WESTERACCUM","0.0000","0.0000","0.0000","850.4947","869.7792","869.7792","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Westeraccum","","","","0","53.65","7.45"
"49415","HINRICHS & BOTTCHER","0","WESTERBUR H&B","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Westerbur","","","","0","53.66667","7.5"
"49419","TIMMERMANN","0","WESTERHOLT TIMMERMAN","0.0000","0.0000","0.0000","425.2473","434.8896","434.8896","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Westerholt","","","","0","51.6","7.083333"
"9195","E.ON KRAFTWERKE GMBH","0","CONCORD LUBMIN-1","0.0000","0.0000","1979906.0000","0.0000","0.0000","4094041.0000","0.0000","0.0000","967.2136","Europe","Germany","DEU","Mecklenburg-Vorpommern","Lubmin","","","","0","54.11666","13.6"
"40164","MVV ENERGIE AG","0","SCHONGAU-ALTENSTADT","0.0000","0.0000","0.0000","0.0000","47559.6406","47559.6406","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Altenstadt","","","","0","47.81667","10.86667"
"1352","JORG STEINBRUNNER","0","AMERIKA","0.0000","0.0000","0.0000","1176.4041","947.8267","947.8267","0.0000","0.0000","0.0000","Europe","Germany","DEU","","Amerika","","","","0","0","0"
"5054","OSTWIND-GROUP","0","BOCKELWITZ","0.0000","0.0000","0.0000","42524.7305","43488.9609","43488.9609","0.0000","0.0000","0.0000","Europe","Germany","DEU","Sachsen","Bockelwitz","","","","0","51.2","12.96667"
"17322","ENBW ENERGIE BADEN-WURTTEMBERG","0","HEIDELBERG","0.0000","0.0000","0.0000","7270.1792","5857.5688","5857.5688","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Heidelberg","","","","0","49.41667","8.7"
"21728","RHEIN-MAIN-DONAU AG","0","KELHEIM","0.0000","0.0000","0.0000","3776.2581","3042.5239","3042.5239","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Kelheim","","","","0","48.91667","11.86667"
"37293","RHEIN-MAIN-DONAU AG","0","RIEDENBURG","0.0000","0.0000","0.0000","4482.1011","3611.2200","3611.2200","0.0000","0.0000","0.0000","Europe","Germany","DEU","Bayern","Riedenburg","","","","0","48.35","13.33333"
"48472","VOGELSBERG WINDENERGIE","0","VOGELSBERG VW","0.0000","0.0000","0.0000","4252.4731","17395.5801","17395.5801","0.0000","0.0000","0.0000","Europe","Germany","DEU","Hessen","Vogelsberg","","","","0","50.48333","9.716667"
"49842","DEUTSCHE ESSENT GMBH","0","WINKRA WILHELMSHAVEN","0.0000","0.0000","0.0000","0.0000","13046.6904","13046.6904","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Wilhelmshaven","","","","0","53.54","8.11"
"50231","WINDPARK WYBELSUMER POLDER","0","WYBELSUMER POLDER","0.0000","0.0000","0.0000","0.0000","86977.9219","86977.9219","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Emden","","","","0","53.36666","7.216667"
"43499","DAIMLERCHRYSLER AG","0","STUTTGART FACTORY","0.0000","0.0000","0.0000","921.7987","942.7001","942.7001","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Stuttgart","","","","0","48.76667","9.183333"
"15920","ENERGIEKONTOR AG","0","GREVENBROICH-2","0.0000","0.0000","0.0000","19277.8809","19715.0000","19715.0000","0.0000","0.0000","0.0000","Europe","Germany","DEU","Nordrhein-Westfalen","Grevenbroich","","","","0","51.1","6.57"
"43002","ENERGIEKONTOR AG","0","STADE WIND FARM","0.0000","0.0000","0.0000","12757.4199","13046.6904","13046.6904","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Stade","","","","0","53.6","9.483334"
"49767","TANDEM","0","WILSICKOW-1","0.0000","0.0000","0.0000","48194.6992","49287.4883","49287.4883","0.0000","0.0000","0.0000","Europe","Germany","DEU","Mecklenburg-Vorpommern","Wilsickow","","","","0","53.51667","13.98333"
"47384","GEWI PLANUNGS- UND VERTRIEB","0","UTHLANDER 1&2","0.0000","0.0000","0.0000","7087.4561","7248.1602","7248.1602","0.0000","0.0000","0.0000","Europe","Germany","DEU","Schleswig-Holstein","Nordstadt","","","","0","54.8","9.416667"
"26693","WINDKRAFT VIENENBURG","0","MAJESTA","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Goslar","","","","0","51.9","10.43333"
"309","WINDKRAFT VIENENBURG","0","AEOLUS VIENENBURG","0.0000","0.0000","0.0000","1417.4910","1449.6320","1449.6320","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Goslar","","","","0","51.92","10.43"
"49744","PROVENTO","0","WILLMERSDORF PROVENTO","0.0000","0.0000","0.0000","72575.5469","74221.1562","74221.1562","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Willmersdorf","","","","0","51.8","14.38333"
"44951","PROVENTO","0","TEMPELFELD","0.0000","0.0000","0.0000","34019.7891","34791.1719","34791.1719","0.0000","0.0000","0.0000","Europe","Germany","DEU","Brandenburg","Bernim","","","","0","52.43333","12.98333"
"18062","FRIEDRICH HERTWECK","0","HOHENLOHE","0.0000","0.0000","0.0000","14174.9102","14496.3203","14496.3203","0.0000","0.0000","0.0000","Europe","Germany","DEU","Baden-Wurttemberg","Hohenlohe","","","","0","48.81667","10.28333"
"31507","PLAMBECK NEUE ENERGIE AG","0","NORDLEDA PNE","0.0000","0.0000","0.0000","68719.9688","70278.1562","70278.1562","0.0000","0.0000","0.0000","Europe","Germany","DEU","Niedersachsen","Otterndorf","","","","0","53.8","8.9"
